portfolio_value,return,reward,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,dsr,cumulative_dsr
9307.069700220318,-0.02024363949076655,-0.017003699698943258,0.20000000384148947,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,-0.017003699698943258,-0.05874889279553629
9402.628598843829,0.010267345330104066,0.029181317310105596,0.0,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.029181317310105596,-0.02956757548543069
9445.20752354933,0.004528406525674989,0.010491651926025476,0.5999999976829815,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.010491651926025476,-0.019075923559405215
9574.172551469253,0.013654017404951833,0.03585465903770109,0.5999999976829815,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.03585465903770109,0.016778735478295875
9210.37457280328,-0.03799785064560424,-0.03268255079995644,0.399999986920749,9.99999706604097e-09,9.99999706604097e-09,0.6000000070652988,0.19999998646735356,0.19999998646735356,-0.03268255079995644,-0.015903815321660564
8957.68618151077,-0.02743519161953072,-0.02266356632017639,0.5999999904533984,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,-0.02266356632017639,-0.038567381641836956
8841.649070037887,-0.0129539156788492,-0.012296330417848427,0.5999999838414966,9.999996720003926e-09,0.39999998369694006,0.5999999863030697,9.999996720003926e-09,9.999996720003926e-09,-0.012296330417848427,-0.05086371205968539
8875.656121717295,0.003846234046389333,0.005171603882901277,0.5999999630792667,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.005171603882901277,-0.04569210817678411
8958.716628304679,0.009358238472550594,0.012944320742600013,0.799999973841498,9.999997054571063e-09,9.999997054571063e-09,9.999997054571063e-09,0.19999998623795537,0.7999999837620535,0.012944320742600013,-0.0327477874341841
8921.71081723003,-0.004130704498201313,-0.00423807031816302,0.7999999737620573,9.999996720003926e-09,0.5999999863030697,9.999996720003926e-09,0.39999998369694006,9.999996720003926e-09,-0.00423807031816302,-0.03698585775234712
8950.7390847782,0.0032536660448699486,0.004282582356959595,0.5999999763030727,9.99999706604097e-09,9.99999706604097e-09,0.19999998646735356,0.6000000070652988,0.19999998646735356,0.004282582356959595,-0.032703275395387525
9032.396336762551,0.009122961937659123,0.012254964477214305,0.20000001045339255,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.012254964477214305,-0.020448310918173222
8912.492097690581,-0.013274908961196806,-0.012565199843877098,0.5999999973741416,9.99999706604097e-09,0.6000000070652988,0.19999998646735356,0.19999998646735356,9.99999706604097e-09,-0.012565199843877098,-0.03301351076205032
8789.94905432044,-0.013749582274737217,-0.012459544336299895,0.7999999735326583,0.19999998646735356,9.99999706604097e-09,0.6000000070652988,9.99999706604097e-09,0.19999998646735356,-0.012459544336299895,-0.045473055098350215
8919.395157579891,0.014726604495600308,0.02021823793262637,0.5999999904533982,0.19999999307925662,0.19999999307925662,0.19999999307925662,0.4000000107622328,9.99999739663605e-09,0.02021823793262637,-0.025254817165723847
8991.356517685324,0.008067964120221646,0.009862892636748253,0.4000000139860422,0.19999998646735356,0.19999998646735356,0.6000000070652988,9.99999706604097e-09,9.99999706604097e-09,0.009862892636748253,-0.015391924528975594
8880.845273368615,-0.012290831099772487,-0.011200093296800152,0.3999999727704222,9.99999739663605e-09,0.19999999307925662,0.4000000107622328,0.19999999307925662,0.19999999307925662,-0.011200093296800152,-0.026592017825775745
8968.661141137374,0.009888233052781224,0.01202814871467296,0.4000000007622354,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,0.01202814871467296,-0.014563869111102785
9033.789217669013,0.007261739016195994,0.008468703413671275,0.4000000007622354,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.4000000107622328,0.19999999307925662,0.008468703413671275,-0.00609516569743151
9016.701821481589,-0.0018914982158319894,-0.0017058194528640441,0.4000000007622354,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,0.19999999307925662,0.4000000107622328,-0.0017058194528640441,-0.007800985150295554
8923.55631899246,-0.010330329685209028,-0.00949191258844561,0.5999999904533984,0.19999998646735356,0.19999998646735356,0.6000000070652988,9.99999706604097e-09,9.99999706604097e-09,-0.00949191258844561,-0.017292897738741164
9014.93870948785,0.010240579790021229,0.012091563813656905,0.39999998661190916,9.999997050598981e-09,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.012091563813656905,-0.005201333925084258
8967.6160820826,-0.005249356532556813,-0.004904160041547172,0.5999999907622382,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.4000000107622328,0.19999999307925662,-0.004904160041547172,-0.010105493966631431
8902.013850430905,-0.007315459432163854,-0.00674841985220108,0.3999999800000058,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,-0.00674841985220108,-0.01685391381883251
9010.873561077558,0.012228661118223657,0.014461929650223637,0.5999999973741416,0.19999998646735356,9.99999706604097e-09,0.6000000070652988,9.99999706604097e-09,0.19999998646735356,0.014461929650223637,-0.002391984168608873
9085.728587351912,0.008307188616838417,0.009258655327042762,0.20000001045339255,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.009258655327042762,0.006866671158433889
